title,artist,views
Wolf 狼與美女,EXO - Topic,9994
Baby Don't Cry,EXO - Topic,65708
Black Pearl (Chinese Version),EXO - Topic,18134
Don't Go 蝴蝶少女,EXO - Topic,28758
Let Out The Beast (Chinese Version),EXO - Topic,14863
3.6.5 (Chinese Version),EXO - Topic,16673
Heart Attack (Chinese Version),EXO - Topic,14585
Peter Pan 彼得潘,EXO - Topic,28977
Baby 第一步,EXO - Topic,11932
My Lady (Chinese Version),EXO - Topic,11611
Wolf 狼與美女 (EXO-M Version),EXO - Topic,11528
Wolf 狼與美女 (Korean Version),EXO - Topic,14629
으르렁 Growl,EXO - Topic,11305564
늑대와 미녀 Wolf,EXO - Topic,1164804
XOXO,EXO - Topic,1205142
Lucky,EXO - Topic,2047964
Baby  Don't Cry (인어의 눈물),EXO - Topic,1837975
Black Pearl,EXO - Topic,388593
나비소녀 Don't Go,EXO - Topic,22155359
Let Out The Beast,EXO - Topic,261533
3.6.5,EXO - Topic,1752629
Heart Attack,EXO - Topic,852402
피터팬 Peter Pan,EXO - Topic,1995444
Baby,EXO - Topic,193145
My Lady,EXO - Topic,272201
으르렁 Growl (EXO-K Version),EXO - Topic,364966
Growl 咆哮,EXO - Topic,388275
Wolf 狼與美女,EXO - Topic,185183
XOXO (Chinese Version),EXO - Topic,149993
Lucky (Chinese Version),EXO - Topic,60883
Baby  Don't Cry 人魚的眼淚,EXO - Topic,151360
Black Pearl (Chinese Version),EXO - Topic,20250
Don't Go 蝴蝶少女,EXO - Topic,82394
Let Out The Beast (Chinese Version),EXO - Topic,17714
3.6.5 (Chinese Version),EXO - Topic,23037
Heart Attack (Chinese Version),EXO - Topic,44545
Peter Pan 彼得潘,EXO - Topic,47515
Baby 第一步,EXO - Topic,20447
My Lady (Chinese Version),EXO - Topic,18512
Growl 咆哮 (EXO-M Version),EXO - Topic,25082
CALL ME BABY,EXO - Topic,24029566
TRANSFORMER,EXO - Topic,1185103
시선 둘 시선 하나 What If..,EXO - Topic,895623
MY ANSWER,EXO - Topic,576220
EXODUS,EXO - Topic,1968844
EL DORADO,EXO - Topic,4343003
PLAYBOY,EXO - Topic,4924024
HURT,EXO - Topic,1038908
유성우 Lady Luck,EXO - Topic,682230
BEAUTIFUL,EXO - Topic,619835
CALL ME BABY (Chinese Version),EXO - Topic,32397
TRANSFORMER (Chinese Version),EXO - Topic,33769
What If.. (Chinese Version),EXO - Topic,58097
MY ANSWER (Chinese Version),EXO - Topic,10427
EXODUS (Chinese Version),EXO - Topic,41271
EL DORADO (Chinese Version),EXO - Topic,38259
PLAYBOY (Chinese Version),EXO - Topic,272262
HURT (Chinese Version),EXO - Topic,20249
Lady Luck (Chinese Version),EXO - Topic,14130
BEAUTIFUL (Chinese Version),EXO - Topic,11099
LOVE ME RIGHT,EXO - Topic,17374804
TENDER LOVE,EXO - Topic,1348416
CALL ME BABY,EXO - Topic,2364506
TRANSFORMER,EXO - Topic,247402
시선 둘  시선 하나 What If..,EXO - Topic,249051
MY ANSWER,EXO - Topic,292247
EXODUS,EXO - Topic,263459
EL DORADO,EXO - Topic,279956
PLAYBOY,EXO - Topic,252090
FIRST LOVE,EXO - Topic,621980
HURT,EXO - Topic,249235
유성우 流星雨 Lady Luck,EXO - Topic,160019
BEAUTIFUL,EXO - Topic,181829
약속 EXO 2014,EXO - Topic,3084404
LOVE ME RIGHT (Chinese Version),EXO - Topic,1280455
TENDER LOVE (Chinese Version),EXO - Topic,18401
CALL ME BABY (Chinese Version),EXO - Topic,46515
TRANSFORMER (Chinese Version),EXO - Topic,21354
What if... (Chinese Version),EXO - Topic,13324
MY ANSWER (Chinese Version),EXO - Topic,10625
EXODUS (Chinese Version),EXO - Topic,15028
EL DORADO (Chinese Version),EXO - Topic,21391
PLAYBOY (Chinese Version),EXO - Topic,13388
FIRST LOVE (Chinese Version),EXO - Topic,17341
HURT (Chinese Version),EXO - Topic,14591
Lady Luck (Chinese Version),EXO - Topic,11510
BEAUTIFUL (Chinese Version),EXO - Topic,12781
EXO 2014 (Chinese Version),EXO - Topic,150849
Lucky One,EXO - Topic,3427425
Monster,EXO - Topic,18278830
Artificial Love,EXO - Topic,3311184
Cloud 9,EXO - Topic,816575
Heaven,EXO - Topic,2492982
백색소음 White Noise,EXO - Topic,1610962
유리어항 One and Only,EXO - Topic,714295
They Never Know,EXO - Topic,639046
Stronger,EXO - Topic,448917
Lucky One (Instrumental),EXO - Topic,187067
Monster (Instrumental),EXO - Topic,345911
Lucky One (Chinese Version),EXO - Topic,135154
Monster (Chinese Version),EXO - Topic,405348
Artificial Love (Chinese Version),EXO - Topic,73841
Cloud 9 (Chinese Version),EXO - Topic,40808
Heaven (Chinese Version),EXO - Topic,49115
白色噪音 White Noise (Chinese Version),EXO - Topic,32013
玻璃鱼缸 One and Only (Chinese Version),EXO - Topic,42325
They Never Know (Chinese Version),EXO - Topic,28861
Stronger (Chinese Version),EXO - Topic,25120
Lotto,EXO - Topic,15035399
Lucky One,EXO - Topic,327679
Monster,EXO - Topic,1586469
Artificial Love,EXO - Topic,295736
Can't Bring Me Down,EXO - Topic,458507
Cloud 9,EXO - Topic,117328
Heaven,EXO - Topic,213850
꿈 She's Dreaming,EXO - Topic,599411
백색소음 White Noise,EXO - Topic,203316
유리어항 One and Only,EXO - Topic,178348
They Never Know,EXO - Topic,156548
Stronger,EXO - Topic,112468
Monster (LDN Noise Creeper Bass Remix),EXO - Topic,202505
Lotto (Chinese Version),EXO - Topic,115194
Lucky One (Chinese Version),EXO - Topic,566661
Monster (Chinese Version),EXO - Topic,4868457
Artificial Love (Chinese Version),EXO - Topic,28229
Can't Bring Me Down (Chinese Version),EXO - Topic,31594
Cloud 9 (Chinese Version),EXO - Topic,19474
Heaven (Chinese Version),EXO - Topic,19711
梦 She's Dreaming (Chinese Version),EXO - Topic,30169
白色噪音 White Noise (Chinese Version),EXO - Topic,17800
玻璃鱼缸 One and Only (Chinese Version),EXO - Topic,18413
They Never Know (Chinese Version),EXO - Topic,21146
Stronger (Chinese Version),EXO - Topic,16894
Monster (LDN Noise Creeper Bass Remix / Chinese Version),EXO - Topic,21637
전야 前夜 The Eve,EXO - Topic,20761116
Ko Ko Bop,EXO - Topic,18557251
What U do?,EXO - Topic,1402023
Forever,EXO - Topic,2630345
다이아몬드 Diamond,EXO - Topic,1682708
너의 손짓 Touch It,EXO - Topic,1412260
소름 Chill,EXO - Topic,739144
기억을 걷는 밤 Walk On Memories,EXO - Topic,1338686
내가 미쳐 Going Crazy,EXO - Topic,2702936
破风 The Eve (Chinese Version),EXO - Topic,452507
叩叩趴 Ko Ko Bop (Chinese Version),EXO - Topic,558917
可爱·可恶 What U do (Chinese Version),EXO - Topic,56881
我加你等于永远 Forever (Chinese Version),EXO - Topic,52540
C乐章 Diamond (Chinese Version),EXO - Topic,56675
指语 Touch It (Chinese Version),EXO - Topic,27828
寒噤 Chill (Chinese Version),EXO - Topic,25118
梦回暮夜 Walk On Memories (Chinese Version),EXO - Topic,30965
疯语者 Going Crazy (Chinese Version),EXO - Topic,35570
Power,EXO - Topic,6125468
Sweet Lies,EXO - Topic,1660529
부메랑 Boomerang,EXO - Topic,738871
超音力 Power (Chinese Ver.),EXO - Topic,161509
Sweet Lies (Chinese Ver.),EXO - Topic,204280
Boomerang (Chinese Ver.),EXO - Topic,22467
Tempo,EXO - Topic,9139169
Sign,EXO - Topic,1462220
닿은 순간 (Ooh La La La),EXO - Topic,3772123
Gravity,EXO - Topic,4013416
가끔 (With You),EXO - Topic,666254
24/7,EXO - Topic,3384553
후폭풍 (Bad Dream),EXO - Topic,870983
Damage,EXO - Topic,989411
여기 있을게 (Smile On My Face),EXO - Topic,1148238
오아시스 (Oasis),EXO - Topic,2554843
Tempo (Chinese Version),EXO - Topic,165434
Love Shot,EXO - Topic,82651691
Tempo,EXO - Topic,5444357
트라우마 (Trauma),EXO - Topic,1887911
Wait,EXO - Topic,2667742
닿은 순간 (Ooh La La La),EXO - Topic,945075
Sign,EXO - Topic,552349
Gravity,EXO - Topic,739653
가끔 (With You),EXO - Topic,374070
24/7,EXO - Topic,457243
후폭풍 (Bad Dream),EXO - Topic,349773
Damage,EXO - Topic,400743
여기 있을게 (Smile On My Face),EXO - Topic,348046
오아시스 (Oasis),EXO - Topic,712096
宣告 (Love Shot),EXO - Topic,1704517
节奏 (Tempo),EXO - Topic,3964490
December  2014 (The Winter’s Tale),EXO - Topic,800728
The Lost Planet (Live),EXO - Topic,65137
Haka (Live),EXO - Topic,20580
MAMA (Rearranged),EXO - Topic,360750
Let Out The Beast (Live),EXO - Topic,26494
I'm Lay (LAY Solo),EXO - Topic,22765
월광 Moonlight (Live),EXO - Topic,33659
Delight (CHANYEOL Solo),EXO - Topic,18296
Angel (Live),EXO - Topic,22319
Black Pearl (Rearranged),EXO - Topic,28564
Up Rising (CHEN Solo),EXO - Topic,25027
XOXO (Kisses & Hugs),EXO - Topic,160604
Beat Maker (SEHUN Solo),EXO - Topic,15314
Love Love Love (Rearranged),EXO - Topic,27486
Thunder (Live),EXO - Topic,107067
Tell Me What Is Love (D.O. Solo),EXO - Topic,114456
My Lady (Live),EXO - Topic,17607
My Turn To Cry (BAEKHYUN Solo),EXO - Topic,30642
Baby Don_t Cry (Live),EXO - Topic,33191
Machine (Live),EXO - Topic,20399
Breakin' Machine (XIUMIN Solo),EXO - Topic,12143
3.6.5 (Live),EXO - Topic,12946
History (Live),EXO - Topic,21202
Beautiful (SUHO Solo),EXO - Topic,15159
피터팬 Peter Pan (Live),EXO - Topic,38413
Metal (TAO Solo),EXO - Topic,14171
Deep Breath (KAI Solo),EXO - Topic,24083
중독 Overdose (Live),EXO - Topic,50871
Wolf - The Legend Begins (Live),EXO - Topic,8937
늑대와 미녀 Wolf (Live),EXO - Topic,14739
으르렁 Growl (Live),EXO - Topic,23529
Lucky (Live),EXO - Topic,28350
Black Pearl (Concert Rearrangement),EXO - Topic,51307
Love Love Love (Acoustic Version I Studio Version),EXO - Topic,171212
으르렁 Growl (Stage Version I Studio Version),EXO - Topic,3290226
으르렁 Growl (Stage Version I Studio Version),EXO - Topic,3290226
Dancing King,Yoo Jae-suk - Topic,7996887
Dancing King (Instrumental),Yoo Jae-suk - Topic,63668
Don't fight the feeling,EXO - Topic,8219242
파라다이스 Paradise,EXO - Topic,9935945
훅! No matter,EXO - Topic,3114812
Runaway,EXO - Topic,5199926
지켜줄게 Just as usual,EXO - Topic,3976264
Love Me Right,"엑소  안은비 EXO  Ann Eun Bi" - Topic,13347
MAMA (Live),EXO - Topic,65597
전야 前夜 The Eve (Live),EXO - Topic,263845
Monster (Live),EXO - Topic,49640
Forever (Live),EXO - Topic,128375
Ko Ko Bop (Live),EXO - Topic,206279
늑대와 미녀 Wolf (Live),EXO - Topic,100799
백색소음 White Noise (Live),EXO - Topic,33609
EXplOration (Live),EXO - Topic,185149
으르렁 Growl (Live),EXO - Topic,152526
Thunder (Live),EXO - Topic,45608
I See You (Live),EXO - Topic,130476
Playboy (Live),EXO - Topic,28290
Call Me Baby (Live),EXO - Topic,95222
Tempo (Live),EXO - Topic,171068
Artificial Love (Live),EXO - Topic,42621
너의 손짓 Touch It (Live),EXO - Topic,71244
Transformer (Live),EXO - Topic,82297
소름 Chill (Live),EXO - Topic,55177
불공평해 Unfair (Live),EXO - Topic,30534
Gravity (Live),EXO - Topic,97378
My Lady (Live),EXO - Topic,22196
Sign (Live),EXO - Topic,74712
UN Village (Live),EXO - Topic,124927
For Life (English Version  Live),EXO - Topic,340772
월광 Moonlight (Live),EXO - Topic,22353
24/7 (Live),EXO - Topic,74593
내가 미쳐 Going Crazy (Live),EXO - Topic,82397
Sweet Lies (Live),EXO - Topic,66996
부메랑 Boomerang (Live),EXO - Topic,56103
Sing For You (Live),EXO - Topic,22111
Love Shot (Live),EXO - Topic,157696
닿은 순간 Ooh La La La (Live),EXO - Topic,77874
Call Me Baby (Live),EXO - Topic,30379
Monster (Live),EXO - Topic,125098
유성우 流星雨 Lady Luck (Live),EXO - Topic,30642
오아시스 Oasis (Live),EXO - Topic,64917
Lotto (Live),EXO - Topic,93517
지나갈 테니 Been Through (Live),EXO - Topic,68028
Ka-CHING! (Korean Version  Live),EXO - Topic,308612
Tender Love (Live),EXO - Topic,22944
Lights Out (Live),EXO - Topic,47491
What A Life (Live),EXO - Topic,66956
부르면 돼 Closer To You (Live),EXO - Topic,48347
Cloud 9 (Live),EXO - Topic,19003
Sing For You (Live),EXO - Topic,68220
Falling For You (Live),EXO - Topic,72231
Wait (Live),EXO - Topic,63258
Playboy (Live),EXO - Topic,48116
Psycho (Live),EXO - Topic,89599
Heaven (Live),EXO - Topic,48669
Love Me Right,EXO - Topic,66018
What U do? (Live),EXO - Topic,47665
Heaven (Live),EXO - Topic,19201
Power (Live),EXO - Topic,59324
Lucky One (Live),EXO - Topic,61489
Girl x Friend (Live),EXO - Topic,23752
후폭풍 Bad Dream (Live),EXO - Topic,38971
후폭풍 Bad Dream (Live),EXO - Topic,38971
Damage (Live),EXO - Topic,58415
Tender Love (Live),EXO - Topic,39250
3.6.5 (Live),EXO - Topic,19883
3.6.5 (Live),EXO - Topic,43631
중독 Overdose (Live),EXO - Topic,46187
으르렁 Growl (Live),EXO - Topic,55560
기억을 걷는 밤 Walk On Memories (Live),EXO - Topic,40784
월광 Moonlight (Live),EXO - Topic,79203
Transformer (Live),EXO - Topic,37855
We Young (Live),EXO - Topic,41980
중독 Overdose (Live),EXO - Topic,73864
Electric Kiss (Live),EXO - Topic,118288
Coming Over (Korean Version  Live),EXO - Topic,103680
LIGHTSABER (Live),EXO - Topic,48480
Run This (Korean Version  Live),EXO - Topic,97326
같이해 Together (Live),EXO - Topic,23338
Call Me Baby (Live),EXO - Topic,84276
Full Moon (Live),EXO - Topic,21248
Drop That (Korean Version  Live),EXO - Topic,153692
Drop That (Live),EXO - Topic,63385
불공평해 Unfair (Live),EXO - Topic,50471
EXO Keep On Dancing (Live),EXO - Topic,29953
발자국 On The Snow (Live),EXO - Topic,41249
여기 있을게 Smile On My Face (Live),EXO - Topic,43016
Lucky (Live),EXO - Topic,23805
Power (Live),EXO - Topic,111870
Beyond (Live),EXO - Topic,62214
Run (Live),EXO - Topic,26598
Years (Korean Version  Live),EXO - Topic,52647
Lucky (Live),EXO - Topic,47760
Lotto (Live),EXO - Topic,37851
Run (Live),EXO - Topic,63692
으르렁 Growl (Live),EXO - Topic,23279
Universe (Live),EXO - Topic,42435
For Life (Live),EXO - Topic,18875
BIRD (THE BEST Version),EXO - Topic,96999
From Midnight To Sunrise,Crush - Topic,579504
Wake Up,Crush - Topic,1333600
Wonderlust,Crush - Topic,619147
With You,Crush - Topic,1741348
Alone,Crush - Topic,2319563
Tiki-Taka,Crush - Topic,4645877
놀면 뭐해?,Mommy Son - Topic,2785332
Easier To Hate You,ELHAE - Topic,27351
I KNOW (inst.),soon - Topic,1520
우리 (feat. 김윤솔),soon - Topic,5157
Show me your smile,soon - Topic,42175
미안해하지 마요,soon - Topic,13813
칠,soon - Topic,21067
기억,soon - Topic,6372
Last Call,soon - Topic,3560
파랑새,soon - Topic,9539
파랑새 (Inst.),soon - Topic,557
구름꼴,soon - Topic,4346
우리우리 겨울,soon - Topic,11973
선답,soon - Topic,9665
내일이 되면,soon - Topic,44564
당신에게,soon - Topic,3806
섭지코지,이제 - Topic,1481
고온다습,이제 - Topic,1478
사랑인 것 같아,이제 - Topic,3024
휘파람 (Whistle),BLACKPINK - Topic,78366295
붐바야 (Boombayah),BLACKPINK - Topic,109926483
마지막처럼 (As If It's Your Last),BLACKPINK - Topic,75745430
불장난 (Playing With Fire),BLACKPINK - Topic,82393742
Stay,BLACKPINK - Topic,26244063
휘파람 (Whistle) (Acoustic Version),BLACKPINK - Topic,4713221
뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK - Topic,96035792
Forever Young,BLACKPINK - Topic,71113177
Really,BLACKPINK - Topic,27181512
See U Later,BLACKPINK - Topic,25784199
Kill This Love,BLACKPINK - Topic,51054350
Don't Know What To Do,BLACKPINK - Topic,46716222
Kick It,BLACKPINK - Topic,30674137
Hope Not,BLACKPINK - Topic,15790592
뚜두뚜두 (DDU-DU DDU-DU) (Remix),BLACKPINK - Topic,14014860
How You Like That,BLACKPINK - Topic,184197927
Ice Cream (with Selena Gomez),BLACKPINK - Topic,96142261
How You Like That,BLACKPINK - Topic,34268069
Ice Cream (with Selena Gomez),BLACKPINK - Topic,15949647
Pretty Savage,BLACKPINK - Topic,244410780
Bet You Wanna ft. Cardi B,BLACKPINK - Topic,67223058
Lovesick Girls,BLACKPINK - Topic,163822656
Crazy Over You,BLACKPINK - Topic,104186237
Love To Hate Me,BLACKPINK - Topic,112323803
You Never Know,BLACKPINK - Topic,75501417
Lovesick Girls (Japan Version),BLACKPINK - Topic,1203333
How You Like That (Japan Version),BLACKPINK - Topic,1926769
Pretty Savage (Japan Version),BLACKPINK - Topic,5437288
You Never Know (Japan Version),BLACKPINK - Topic,2372048
Pink Venom,BLACKPINK - Topic,13024706
Shut Down,BLACKPINK - Topic,24435318
Typa Girl,BLACKPINK - Topic,10811377
Yeah Yeah Yeah,BLACKPINK - Topic,4080059
Hard to Love,BLACKPINK - Topic,4370428
The Happiest Girl,BLACKPINK - Topic,4703834
Tally,BLACKPINK - Topic,5580046
Ready For Love,BLACKPINK - Topic,2453746
Kill This Love (Japan Version),BLACKPINK - Topic,923362
Don't Know What To Do (Japan Version),BLACKPINK - Topic,609399
Kick It (Japan Version),BLACKPINK - Topic,432806
Hope Not (Japan Version),BLACKPINK - Topic,326445
Everything,10CM - Topic,1759217
Pet,10CM - Topic,11003097
폰서트 Phonecert,10CM - Topic,40387373
별자리 Stars,10CM - Topic,865361
Help,10CM - Topic,1929859
Hotel Room,10CM - Topic,809048
Island,10CM - Topic,8594312
일시정지 Pause,10CM - Topic,562266
폰서트 Phonecert (Inst.),10CM - Topic,179513
3집에 대한 부담감 Small Talk about My Pressure for 3rd Album,10CM - Topic,58818
담배왕 스모킹 The Smoke-King (The King of Smoke),10CM - Topic,59429
스토커 Stalker,10CM - Topic,15156909
쓰담쓰담 Sseudam Sseudam (Caress),10CM - Topic,1223051
그리워라 Missing You,10CM - Topic,257785
아프리카 청춘이다 Youth Gone Wild in Africa,10CM - Topic,324833
뗄래야 뗄 수 없는 사이 Inseparable,10CM - Topic,46782
여자는 왜 화를 내는 걸까 What Makes Women Angry,10CM - Topic,84680
Dreams Come True,10CM - Topic,90547
짝사랑 Crush,10CM - Topic,1974932
그대와 나 You And Me,10CM - Topic,201370
Fine Thank You And You,10CM - Topic,1921127
한강의 작별 The Han's Farewell,10CM - Topic,88283
냄새나는 여자 Smelly Girl,10CM - Topic,204701
너의 꽃 Your Flowers,10CM - Topic,202058
고추잠자리 Red Dragonfly,10CM - Topic,170200
오늘밤에 Tonight,10CM - Topic,157461
그러니까… So...,10CM - Topic,308391
마음 Mind,10CM - Topic,115430
이제.여기서.그만 Now Here's Enough,10CM - Topic,129739
Corona,10CM - Topic,211608
Tonight,10CM - Topic,14209
Kingstar,10CM - Topic,266581
Friendship  About That Bitterness,10CM - Topic,56440
That's Not...,10CM - Topic,1477404
Talk,10CM - Topic,264746
Love in the Milky Way Cafe,10CM - Topic,3690271
Beautiful,10CM - Topic,154329
It's So Nice (1.0 Re-recording Version),10CM - Topic,287999
Softness,10CM - Topic,85811
Curly Hair,10CM - Topic,40244
Rebirth,10CM - Topic,441348
Hey Billy,10CM - Topic,125655
Beautiful Moon,10CM - Topic,175852
Do You Think Of Me?,10CM - Topic,5283295
Do You Think Of Me? (Instrumental),10CM - Topic,23930
However,10CM - Topic,2322405
Storage (with Galaxy Fan),10CM - Topic,315366
Storage (inst.),10CM - Topic,2996
Storage (inst.),10CM - Topic,2996
Always Winter (언제나 겨울),10CM - Topic,43614
Always Winter (Inst.) (Instrumental) (언제나 겨울 (Inst.) (Instrumental)),10CM - Topic,4277
